Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr
mult-M,"(77.94, 0.94)","(65.03, 2.11)","(35.4, 2.87)","(79.1, 0.9)","(48.45, 2.65)","(55.94, 0.66)"
